0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,14,7,11,5,17,15,16,9,8,18,1,2 :1332
3,0,6,15,19,13,12,4,11,7,2,5,17,14,16,9,8,18,1,10 :1447

3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,11,6,10,19,13,0,12,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,8,11,7,15,4,12,17,14,16,9,5,18,1,2 :1321

3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,11,6,10,19,13,0,12,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
5,0,6,10,19,13,12,11,7,15,4,8,17,14,16,9,3,18,1,2 :1358
2,6,3,19,13,0,12,4,11,7,15,5,17,14,16,9,8,18,1,10 :1508

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,11,6,10,19,13,0,12,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,6,10,11,19,13,0,12,4,7,15,5,17,14,16,9,8,18,1,2 :1310
3,6,10,0,19,13,12,7,11,15,14,5,17,16,4,9,8,18,1,2 :1349

3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,6,0,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1323
3,0,6,10,19,9,12,4,11,7,15,5,17,14,16,1,8,18,13,2 :1341

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,17,6,10,19,13,12,7,11,15,4,5,9,14,16,0,8,18,1,2 :1396

3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297

3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,14,4,5,17,1,16,9,8,18,15,2 :1364
3,0,15,10,19,13,6,7,11,12,4,5,17,14,16,9,8,18,1,2 :1377

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
5,0,6,10,19,13,12,3,11,15,4,7,17,14,16,9,8,18,1,2 :1358
3,0,6,10,19,13,12,7,11,15,4,5,9,14,16,2,8,18,1,17 :1377

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,4,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,17,11,15,4,5,9,14,16,7,8,18,1,2 :1391

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,7,1,11,15,4,5,17,14,16,9,8,18,12,2 :1335
3,0,6,10,19,13,12,7,11,9,4,5,17,14,16,1,8,18,15,2 :1378

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
14,3,6,10,19,13,12,7,11,15,4,5,17,0,16,9,8,18,1,2 :1312
3,0,6,10,19,13,7,1,11,15,4,5,17,14,16,9,8,18,12,2 :1335
9,0,6,10,19,13,3,4,11,7,15,5,17,14,16,12,8,18,1,2 :1401
7,0,6,10,19,13,12,5,11,15,4,3,17,14,16,9,8,18,1,2 :1413

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,14,12,7,11,15,4,5,17,16,13,9,8,18,1,2 :1328

3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297

3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,11,7,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,7,11,15,4,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
3,0,6,10,19,13,12,4,11,7,15,5,17,14,16,9,8,18,1,2 :1297
