0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19 :1510
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,4,14,5,0,17,6,18,8,13,12,15,16,9,2 :1310
19,3,11,7,1,10,13,14,5,0,18,4,15,8,6,12,17,16,9,2 :1318
19,3,8,7,1,10,4,14,5,0,18,6,11,15,13,12,17,16,9,2 :1318
19,6,11,7,1,10,4,14,5,0,18,12,15,8,13,3,17,16,9,2 :1321

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
3,11,19,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1300
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,5,1,10,4,14,13,0,18,6,15,8,7,12,17,16,9,2 :1332

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,14,5,18,0,4,6,15,8,13,12,17,16,9,2 :1305
19,3,11,5,1,10,4,14,13,0,18,6,15,8,7,12,17,16,9,2 :1332
12,3,11,7,1,10,4,14,5,0,18,6,15,8,13,9,17,16,19,2 :1354
19,4,11,7,1,10,17,14,5,0,18,6,15,8,13,12,3,16,9,2 :1362
19,2,11,7,1,10,5,14,4,0,18,6,15,8,13,12,3,16,9,17 :1382

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,4,14,13,0,18,6,15,8,5,12,17,16,9,2 :1308
19,3,11,1,10,4,14,5,13,0,18,6,15,8,7,12,17,16,9,2 :1321
19,3,11,1,10,4,14,5,13,0,18,6,15,8,7,12,17,16,9,2 :1321
19,3,11,5,1,10,4,14,7,0,18,6,15,8,13,12,17,16,9,2 :1326
19,3,11,5,1,10,4,14,13,0,18,6,15,8,7,12,17,16,9,2 :1332
19,3,11,5,1,10,4,14,13,0,7,18,6,15,8,12,17,16,9,2 :1334
12,3,11,7,1,10,4,14,5,0,18,6,15,8,13,9,17,16,19,2 :1354
19,3,11,7,1,16,4,14,5,0,18,6,15,8,13,12,17,2,9,10 :1441

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,14,4,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,10,4,14,5,13,0,18,6,15,8,1,12,17,16,9,2 :1300
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,13,1,10,5,14,6,0,4,12,15,8,7,18,17,16,9,2 :1315
19,3,11,1,10,4,14,5,13,0,18,6,15,8,7,12,17,16,9,2 :1321
19,3,11,1,10,4,14,5,13,0,18,6,15,8,7,12,17,16,9,2 :1321
19,3,11,1,10,5,14,4,7,0,18,6,15,8,13,12,17,16,9,2 :1329
19,3,11,5,1,10,4,14,13,0,7,18,6,15,8,12,17,16,9,2 :1334
19,3,11,5,1,10,14,7,18,0,4,6,15,8,13,12,17,16,9,2 :1348
12,3,11,7,1,10,4,14,5,0,18,6,15,8,13,9,17,16,19,2 :1354

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,13,5,14,6,0,4,12,15,8,7,18,17,16,9,2 :1297
19,3,11,1,18,7,4,14,10,0,5,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,13,12,15,8,17,16,9,2 :1328
19,1,11,7,6,10,4,14,5,0,18,3,15,8,13,12,17,16,9,2 :1329
12,3,11,7,1,10,4,14,5,0,18,6,15,8,13,9,17,16,19,2 :1354
5,3,11,1,10,6,14,4,7,0,18,19,15,8,13,12,17,16,9,2 :1374

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,18,7,4,14,10,0,5,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,13,5,14,6,0,4,12,15,8,7,18,17,16,9,2 :1297
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,13,12,15,8,17,16,9,2 :1328
19,3,11,7,1,10,5,14,18,0,4,6,13,12,15,8,17,16,9,2 :1328
19,3,11,7,1,10,5,14,18,0,4,6,13,12,15,8,17,16,9,2 :1328
19,3,11,7,1,10,4,14,5,0,18,6,15,9,13,12,17,8,16,2 :1399

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,13,5,14,6,0,4,12,15,7,18,8,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,14,4,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,14,1,7,4,10,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,1,10,5,13,14,6,0,4,12,15,8,7,18,17,16,9,2 :1314

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,5,12,18,0,4,14,15,8,13,6,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,12,1,10,4,7,5,0,18,6,15,8,13,14,17,16,9,2 :1327
19,3,11,7,1,10,4,18,5,0,15,6,14,8,13,12,17,16,9,2 :1330

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,2,11,7,1,10,4,14,5,0,3,6,15,8,13,12,17,16,9,18 :1397

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1303
19,3,11,1,10,7,5,14,18,0,4,6,15,8,13,12,17,16,9,2 :1323
19,3,11,1,10,7,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1323
19,2,11,7,1,10,4,14,5,0,3,6,15,8,13,12,17,16,9,18 :1397

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,14,5,18,0,4,6,15,8,13,12,17,16,9,2 :1305

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,7,1,10,4,16,5,0,18,6,15,8,13,12,14,17,9,2 :1408

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,7,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301
19,3,11,1,10,4,7,14,5,0,18,6,15,8,13,12,17,16,9,2 :1301

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,17,0,18,6,15,5,13,12,8,16,9,2 :1339
19,3,11,7,1,10,4,14,5,0,2,6,18,8,13,12,17,16,9,15 :1448

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,4,7,1,10,6,14,5,0,18,11,15,8,13,12,17,16,9,2 :1334

19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
19,3,11,7,1,10,4,14,5,0,18,6,15,8,13,12,17,16,9,2 :1297
